rpm,engine_temp,fuel_pressure,battery_voltage,vibration,ambient_temp_c,elevation_ft,payload_ratio,road_grade_pct,idle_hours_day,engine_temp_delta_30d,fuel_pressure_delta_30d,battery_voltage_delta_30d,vibration_delta_30d,failure,failure_probability_true
2064.42,108.44,57.59,13.931,1.163,0.81,7907.0,0.835,3.53,0.747,-0.224,-1.107,-0.1809,0.327,0,0.009952
1955.91,109.92,67.17,13.362,0.661,17.63,2428.7,0.514,1.951,2.607,0.146,0.687,-0.3036,0.1764,0,0.000824
1682.73,107.06,59.15,13.828,0.662,15.35,3715.9,0.787,0.192,1.022,-0.484,-1.511,-0.2607,0.2098,0,0.000824
1913.59,104.99,61.79,13.233,0.706,-13.08,1578.1,0.544,2.883,2.139,0.497,-0.405,-0.1177,0.3413,0,0.000824
1897.12,114.49,63.39,13.714,0.784,35.16,511.5,0.815,1.22,1.776,4.053,-1.044,-0.2713,0.0505,0,0.006693
1702.23,111.89,64.81,13.639,0.42,19.69,0.0,0.518,1.342,1.998,1.867,0.929,-0.1917,0.2151,0,0.006693
1923.55,106.53,59.9,14.003,0.826,25.73,780.7,0.816,0.602,0.876,3.049,0.783,-0.2114,0.1677,0,0.000824
1825.98,98.23,58.66,12.584,0.347,-20.03,1405.0,0.58,1.452,0.802,-1.908,1.501,-0.3194,0.2159,0,0.000824
1601.55,105.89,59.59,13.592,0.715,21.73,2371.6,0.588,1.147,1.859,-1.974,-0.597,-0.3732,0.081,0,0.002025
1837.28,121.67,60.52,13.932,0.424,27.66,2548.6,0.599,1.192,1.863,0.137,-2.801,-0.2339,0.1276,0,0.035571
1852.68,114.1,59.22,13.732,0.764,0.4,6613.5,0.338,2.792,0.555,-0.442,-2.677,-0.1866,0.1736,0,0.013387
1780.19,108.13,64.68,13.062,0.784,-11.39,956.9,0.567,2.026,2.525,1.551,-0.357,-0.3624,0.2214,0,0.002025
1762.55,107.66,62.53,13.265,0.655,15.61,743.6,0.658,2.006,2.001,-3.004,-0.626,-0.3278,0.1856,0,0.000824
1565.32,112.46,62.29,13.647,0.512,20.0,2117.7,0.694,0.67,2.505,1.108,-1.114,-0.3782,0.1544,0,0.016302
2032.92,117.14,62.62,13.656,0.874,-0.73,5271.8,0.555,3.623,1.314,2.06,2.509,-0.0909,0.2974,0,0.006693
1834.8,108.36,62.73,13.879,0.714,13.22,1911.5,0.612,2.127,2.314,3.373,-3.03,-0.2692,0.0592,0,0.000824
2036.73,102.54,56.43,13.9,0.981,-6.52,2502.3,0.908,1.13,0.784,1.042,1.473,-0.1666,0.3199,0,0.000824
2339.53,123.67,59.43,13.956,1.073,-0.37,7307.2,0.774,5.307,0.0,-1.463,-1.296,-0.0902,0.4202,0,0.069138
2011.16,114.93,52.9,12.758,0.982,-9.49,4144.5,0.836,0.928,2.84,-0.461,-1.526,-0.211,0.1537,1,0.012128
1461.33,101.56,63.68,14.04,0.343,3.17,243.3,0.629,0.287,1.894,-0.629,-3.879,-0.2499,0.1158,0,0.002473
1982.99,109.02,62.52,13.296,0.898,-2.55,2160.2,0.809,1.383,3.1,3.283,1.26,-0.3371,0.1394,0,0.001501
1749.54,109.42,59.59,13.525,0.536,-6.76,2834.8,0.557,1.694,2.176,2.117,-1.247,-0.4352,0.1785,0,0.002025
1883.11,110.69,62.18,12.713,0.602,-13.91,2306.1,0.623,1.985,1.982,1.712,-2.886,-0.3588,0.1855,0,0.016302
1637.75,114.15,64.14,13.77,0.617,30.96,1602.6,0.657,1.405,1.123,1.14,-0.805,-0.2434,0.1588,0,0.006693
2080.39,122.49,61.02,13.597,1.034,35.37,1377.9,0.897,3.171,0.8,2.887,0.61,-0.3081,0.3933,0,0.035571
1740.37,113.88,62.52,13.808,0.534,13.57,2463.6,0.459,1.556,1.041,0.396,1.53,-0.1388,0.0112,0,0.006693
1909.23,106.49,66.97,13.432,0.973,-2.4,1652.0,0.797,2.427,2.76,-0.306,-2.791,-0.2983,0.212,0,0.001501
1909.77,119.64,64.32,13.348,1.076,22.61,849.1,0.776,2.299,2.708,2.824,1.044,-0.3488,0.2784,0,0.012128
1806.38,123.55,57.57,13.336,0.605,41.35,1095.9,0.788,1.186,1.182,4.855,-0.123,-0.2917,0.0685,0,0.035571
1685.27,112.04,64.03,13.556,0.613,35.91,1569.1,0.73,0.853,0.571,3.093,-2.517,-0.0771,0.1161,0,0.006693
1851.3,115.89,66.88,13.918,0.92,36.12,1003.7,0.871,1.761,1.647,2.128,1.933,-0.3008,0.2113,0,0.006693
1670.85,119.0,63.19,13.64,0.469,37.89,829.4,0.728,1.297,0.84,0.765,0.635,-0.2143,0.1192,0,0.006693
2204.78,115.63,61.14,14.04,1.379,2.28,6494.8,0.93,3.765,0.706,2.616,-4.802,-0.1335,0.4474,0,0.197816
1768.94,98.81,61.3,12.83,0.752,-12.18,1892.7,0.762,0.876,2.526,0.464,-0.286,-0.2211,0.101,0,0.000824
2139.71,119.89,59.3,13.325,1.365,-8.01,7343.9,0.828,5.034,2.157,1.544,-0.875,-0.2698,0.51,0,0.197816
1732.71,107.84,68.02,13.675,0.833,21.89,1007.9,0.74,0.967,2.774,0.064,-0.613,-0.2844,0.079,0,0.001501
1469.6,100.11,64.59,13.776,0.38,3.82,1103.8,0.435,0.424,1.732,2.32,3.474,-0.3195,0.1916,0,0.000824
1863.8,112.21,65.96,13.651,0.97,11.75,1732.0,0.849,2.704,1.788,0.369,0.388,-0.3104,0.38,0,0.006693
1650.99,116.72,64.03,13.582,0.739,38.14,822.2,0.583,1.739,1.761,3.429,-2.396,-0.2933,0.0352,0,0.006693
1845.21,113.03,67.92,14.234,0.93,19.8,957.5,0.812,1.988,2.05,3.961,-0.932,-0.272,0.4933,0,0.01984
1987.64,115.64,58.11,13.466,0.98,21.58,3691.1,0.798,2.987,2.661,1.249,-0.55,-0.2664,0.2302,0,0.006693
1760.27,111.24,66.1,13.476,0.745,23.28,723.3,0.662,2.378,1.834,3.119,-1.423,-0.2839,0.2713,0,0.006693
2144.47,123.5,58.3,13.963,0.979,46.4,1660.7,0.856,1.986,0.937,-0.02,-1.652,-0.2234,0.1466,0,0.075858
1918.73,112.66,63.21,13.983,0.846,12.64,0.0,0.767,1.59,1.815,-1.365,1.656,-0.3613,0.057,0,0.016302
2050.44,123.4,55.54,13.823,0.911,22.59,6562.7,0.514,3.479,0.981,3.254,-0.78,-0.0601,0.1431,0,0.069138
2014.73,126.12,61.25,13.749,0.965,33.61,1788.4,0.709,3.885,1.235,0.768,-0.889,-0.2222,0.3113,0,0.035571
1842.13,106.89,64.49,13.697,1.19,13.98,1642.3,0.893,0.978,3.121,1.396,0.794,-0.3157,0.1905,0,0.009013
1778.87,108.8,61.72,13.443,0.458,31.68,1268.2,0.475,1.596,1.045,1.227,0.25,0.052,0.0091,0,0.000824
2000.49,110.52,56.67,13.042,1.274,-10.55,1671.5,0.871,2.35,3.121,4.074,-1.356,-0.3527,0.365,0,0.154465
2016.39,114.32,59.3,13.932,1.046,17.57,1607.1,0.924,0.952,0.963,0.391,0.566,-0.0457,0.2395,0,0.006693
2176.45,123.01,62.35,13.462,1.36,13.65,7515.8,0.874,5.197,1.671,4.122,-1.493,-0.2459,0.2489,0,0.310026
1863.69,113.34,65.41,13.8,0.495,-6.39,7775.5,0.372,3.33,0.343,3.311,-2.4,-0.1175,0.3804,0,0.013387
1932.33,122.53,62.18,13.577,0.835,13.73,1481.9,0.564,3.642,2.414,2.808,-1.646,-0.1299,0.3058,0,0.035571
2045.83,110.41,56.11,13.297,0.886,-6.86,4464.8,0.742,3.026,2.935,4.308,0.566,-0.3674,0.3441,1,0.029312
1543.26,105.19,61.92,13.808,0.662,11.9,2513.7,0.544,1.637,2.238,-1.537,2.476,-0.2841,-0.0151,0,0.000824
1957.53,103.66,57.21,12.886,0.755,-14.59,6608.8,0.663,3.152,0.691,0.571,-0.008,-0.0524,0.2866,0,0.001659
1787.54,105.92,61.3,12.878,0.98,-16.35,3171.6,0.812,2.371,2.201,-0.487,0.466,-0.5405,0.3108,0,0.002025
1935.7,109.81,61.56,13.664,0.847,11.42,1598.2,0.722,1.639,2.705,0.33,2.222,-0.2037,0.1561,0,0.001501
1690.7,99.34,61.29,13.267,0.668,-8.13,958.0,0.706,0.0,2.717,1.147,-2.41,-0.2983,0.1865,0,0.001501
1894.79,110.54,60.74,13.308,0.864,25.14,1909.9,0.902,0.0,2.408,-0.06,-0.281,-0.2315,0.2067,0,0.006693
1650.97,94.98,62.39,13.581,0.715,-11.82,2505.8,0.47,1.362,2.346,2.609,-0.396,-0.22,0.0921,0,0.000824
1951.11,113.92,54.62,13.404,0.762,5.23,7676.7,0.323,3.677,2.212,-0.316,-3.881,-0.1877,0.2222,0,0.039166
1758.29,110.39,65.99,13.426,0.504,10.72,1549.0,0.449,2.366,0.531,-0.617,-0.176,-0.1018,0.0677,0,0.006693
2052.94,116.08,58.87,13.899,0.96,8.72,7781.7,0.665,5.226,2.099,0.868,-0.476,-0.3653,0.508,0,0.091123
1586.38,119.02,61.36,13.822,0.578,41.52,836.9,0.523,1.687,1.951,0.753,-0.187,-0.1822,0.0605,0,0.006693
1650.84,98.8,63.84,13.605,0.466,-3.68,3137.2,0.504,0.688,2.464,1.688,-2.291,-0.3017,-0.0428,0,0.000824
1480.34,101.44,54.97,13.686,0.687,14.23,2763.6,0.766,0.125,2.076,3.604,-1.033,-0.2487,0.1281,0,0.000824
1888.5,117.82,64.05,13.703,0.708,23.33,334.4,0.46,2.176,1.396,0.933,0.872,-0.1712,0.1822,0,0.006693
2159.51,116.77,58.96,13.871,1.112,4.74,9125.2,0.786,3.267,2.483,3.268,-1.409,-0.2297,0.4051,0,0.075858
1681.06,116.93,62.18,13.492,0.559,41.42,810.3,0.584,1.476,1.73,0.871,1.251,-0.388,-0.0478,0,0.016302
1750.51,97.66,65.24,13.604,0.612,-6.13,2146.0,0.799,0.0,0.586,1.648,-2.199,-0.05,0.1263,0,0.000824
2104.23,115.39,58.67,13.789,0.761,9.97,4030.2,0.555,3.192,2.055,-1.277,0.528,-0.3901,0.1866,0,0.016302
1757.78,116.53,68.1,13.964,0.665,34.49,1438.8,0.899,0.007,1.29,-1.394,-1.878,-0.2086,0.2534,0,0.006693
1836.89,111.94,67.31,13.622,0.665,23.93,1860.3,0.748,0.771,2.325,-0.918,-0.149,-0.35,0.1645,0,0.016302
2165.47,114.92,53.32,13.637,1.177,7.92,10558.6,0.819,3.751,1.517,2.101,-3.887,-0.3334,0.3221,0,0.197816
1752.59,103.54,57.75,13.379,0.527,-2.94,1427.2,0.419,0.877,4.548,-2.187,-1.653,-0.609,-0.04,0,0.003684
1702.25,104.76,66.1,13.621,0.686,-4.23,523.1,0.827,0.399,2.017,4.255,-1.514,-0.2962,0.2309,0,0.000824
1706.02,118.38,60.48,13.928,0.801,34.91,752.5,0.744,1.765,1.698,1.523,1.399,-0.3068,0.091,0,0.006693
1779.85,111.8,60.13,13.528,0.699,4.23,6959.1,0.455,2.183,1.657,1.478,-2.039,-0.1815,0.1371,0,0.013387
1772.7,105.88,57.3,12.991,0.564,-12.18,5095.9,0.649,2.493,1.401,2.83,-0.958,-0.2372,0.3777,0,0.000824
1567.79,90.45,53.66,12.202,0.356,-31.1,3463.0,0.548,0.521,1.921,4.614,0.686,-0.3732,0.0555,0,0.004496
1992.19,115.42,65.31,13.858,1.092,8.98,4864.6,0.882,2.873,2.185,1.599,-1.791,-0.1948,0.3546,0,0.006693
1603.97,96.51,63.93,13.277,0.6,-12.35,1875.1,0.306,1.482,2.583,1.961,0.942,-0.1396,0.1795,0,0.000824
2127.7,113.79,60.38,13.934,1.191,2.81,5424.8,0.861,3.259,1.024,2.114,-1.343,0.0015,0.3237,0,0.039166
1949.34,117.68,62.27,13.72,0.977,21.46,686.8,0.872,0.738,1.487,4.285,-2.679,-0.2171,0.2585,0,0.006693
1859.76,112.89,61.35,13.997,0.73,0.3,1284.8,0.582,2.785,2.453,-1.184,-3.894,-0.2429,0.3476,0,0.01984
1878.71,106.1,64.3,12.765,0.715,-9.0,1660.6,0.828,0.543,1.496,1.831,-1.452,-0.4394,0.2837,0,0.002025
1710.23,110.77,66.53,13.863,0.749,15.87,1949.5,0.536,2.484,2.026,2.068,-2.113,-0.4687,0.2539,0,0.016302
1841.41,100.94,59.13,12.711,0.939,-10.64,1873.2,0.905,0.1,2.17,-1.469,-1.346,-0.1929,0.1163,0,0.000824
1775.01,100.69,58.38,13.892,0.281,3.29,977.4,0.667,0.079,0.528,1.416,1.214,-0.3023,0.1277,0,0.000824
1655.9,111.21,64.15,14.182,0.282,28.61,2503.1,0.477,0.405,0.0,1.368,-0.078,0.0851,0.1873,0,0.006693
2093.37,118.93,60.58,13.943,0.555,0.94,4495.5,0.693,3.016,1.266,1.02,0.856,-0.0952,0.2463,0,0.006693
1567.03,110.65,62.7,13.783,0.236,23.04,245.4,0.521,0.767,1.3,2.591,-0.163,-0.1631,0.0542,0,0.006693
2123.53,115.87,57.37,13.497,1.047,5.26,8770.2,0.778,3.546,1.475,3.144,-0.557,-0.2407,0.4822,0,0.039166
2412.92,137.11,55.56,13.658,1.864,24.77,7749.9,0.952,6.04,3.58,5.143,-3.759,-0.3937,0.4839,1,0.947846
1469.81,99.54,62.95,13.741,0.488,28.81,2567.8,0.57,0.022,1.587,-1.444,0.423,-0.3356,-0.0211,0,0.000824
1589.67,110.63,69.11,13.227,0.348,34.86,1420.0,0.539,0.0,0.978,-0.048,-1.34,-0.4019,0.0624,0,0.016302
1952.16,113.59,61.35,13.157,0.908,-5.72,6196.2,0.25,4.214,0.934,0.436,-1.196,-0.2126,0.3052,0,0.006693
1892.44,121.31,60.94,13.576,0.673,38.61,1288.7,0.723,2.203,2.289,0.565,-1.124,-0.3598,0.2094,0,0.083173
1849.72,102.94,60.36,12.553,0.642,-15.53,2011.7,0.703,1.555,2.123,3.863,-1.934,-0.3082,0.2198,0,0.000824
1763.69,106.18,66.51,13.127,0.593,-0.97,2943.7,0.563,1.182,2.202,4.265,0.257,-0.3092,0.2164,0,0.000824
1359.02,118.48,60.82,13.836,0.452,49.46,1738.1,0.301,0.0,0.903,-0.247,-0.571,-0.4358,-0.0457,0,0.035571
1920.39,115.79,57.77,13.987,1.052,7.84,7144.8,0.881,2.407,1.486,3.566,0.116,-0.1228,0.32,0,0.013387
2067.46,119.25,53.04,13.778,1.098,25.15,7472.9,0.735,4.364,0.726,-0.124,-1.376,-0.1764,0.2255,0,0.013387
1951.32,112.24,60.39,13.767,0.982,-6.07,1277.2,0.904,1.866,0.201,3.407,-1.842,-0.1759,0.1213,0,0.006693
1832.09,115.75,63.47,13.494,0.833,19.06,1051.7,0.905,0.967,1.942,1.66,-1.769,-0.2236,0.2632,0,0.006693
1803.21,114.3,63.27,13.613,0.484,25.02,832.5,0.712,0.964,1.502,4.346,-0.212,-0.0996,0.0831,0,0.006693
1889.79,109.72,66.36,13.956,0.368,31.14,831.3,0.682,0.459,1.781,-1.958,-0.591,-0.3454,0.0849,0,0.000824
1867.31,114.31,62.75,13.76,0.751,21.22,2798.4,0.719,1.742,0.938,1.744,3.204,-0.1519,0.1897,0,0.006693
1771.28,115.97,65.26,13.945,0.621,23.28,2539.8,0.436,2.055,1.535,-2.328,-0.13,-0.1411,0.3627,0,0.006693
1539.78,96.66,57.13,12.853,0.779,-1.87,2254.0,0.314,0.835,4.44,1.786,-0.341,-0.2777,0.1556,0,0.001501
2004.07,108.49,63.78,14.211,1.042,3.45,1419.5,0.951,1.194,0.38,4.762,-2.046,-0.1874,0.2636,0,0.000824
1757.96,116.17,66.22,13.406,0.549,37.39,764.5,0.523,2.144,1.033,1.217,-0.076,-0.1009,0.2296,0,0.006693
2009.37,119.61,61.93,13.943,1.136,11.07,7791.1,0.734,5.368,1.361,0.565,-1.919,-0.3114,0.4997,1,0.197816
1865.19,122.57,58.66,13.728,0.9,45.62,891.9,0.783,2.226,1.89,1.457,-2.585,-0.5059,0.1821,0,0.083173
1880.24,122.48,60.49,13.862,0.882,34.42,1597.6,0.75,2.763,2.308,0.181,1.194,-0.3678,0.3845,0,0.083173
1771.51,115.77,64.91,13.569,0.332,44.24,2023.7,0.528,1.151,0.222,2.831,-2.297,0.002,0.2234,0,0.006693
1747.34,94.52,63.32,13.577,0.499,8.16,1006.5,0.707,0.0,1.073,0.912,0.311,-0.0939,0.1931,0,0.000824
2229.61,112.76,55.84,13.08,1.161,-17.74,5749.3,0.879,3.394,1.472,0.495,-0.878,-0.3062,0.3267,0,0.039166
1977.84,112.13,56.49,12.536,0.848,-17.6,844.0,0.787,2.4,2.012,1.946,-1.596,-0.3837,0.2612,0,0.016302
2140.29,118.65,57.93,13.842,0.948,34.58,1528.9,0.916,2.069,1.483,1.553,-4.176,-0.3007,0.2394,0,0.01984
1554.57,119.97,60.22,13.98,0.492,44.56,1322.1,0.342,1.049,0.803,2.939,1.183,-0.2127,0.2039,0,0.006693
1519.73,106.72,65.34,13.717,0.561,29.28,646.5,0.538,0.045,2.758,-0.004,0.372,-0.5191,0.1027,0,0.003684
1692.86,113.09,62.87,13.686,0.774,17.09,2095.6,0.737,0.79,1.109,1.722,-1.645,-0.2114,0.0139,0,0.006693
2067.3,120.11,59.72,13.871,1.014,6.33,8857.5,0.713,3.96,1.656,1.562,-1.095,-0.2119,0.3826,0,0.069138
1626.88,108.29,58.82,13.916,0.317,6.21,1797.0,0.664,0.581,0.778,-1.132,-1.202,-0.1462,0.3166,0,0.000824
1657.75,104.4,61.52,13.001,0.497,-10.06,2814.8,0.622,0.537,1.897,2.014,-2.026,-0.3176,-0.0196,0,0.000824
2311.97,125.0,57.89,13.354,1.453,2.63,5908.9,0.914,4.573,1.741,-0.52,-1.03,-0.4725,0.4396,0,0.354344
2148.64,113.19,59.21,13.651,1.276,-0.7,1410.1,0.94,2.84,2.896,1.216,2.858,-0.3485,0.3141,0,0.069138
1664.96,114.28,61.76,13.653,0.668,34.66,1303.4,0.732,0.759,1.771,-0.743,-0.188,-0.4444,0.056,0,0.016302
1882.63,109.75,61.67,13.414,0.849,0.49,4136.1,0.669,2.597,1.492,0.643,-1.58,-0.246,0.2109,0,0.000824
1851.57,117.48,60.52,14.061,0.852,33.2,1847.0,0.863,0.888,0.114,5.03,0.516,-0.0486,0.1527,0,0.006693
1537.16,102.33,66.34,13.638,0.344,16.2,1454.1,0.374,0.656,3.158,0.387,-1.608,-0.4268,0.1022,0,0.003684
1986.33,109.14,58.38,14.105,1.044,-0.75,9572.3,0.791,2.491,3.249,-0.887,-4.653,-0.4718,0.3006,0,0.021881
1865.2,114.66,61.45,13.552,0.949,12.53,886.8,0.887,0.566,1.6,2.015,-1.233,-0.3905,0.309,0,0.016302
1724.55,105.79,56.36,13.404,0.61,17.02,3207.3,0.617,0.654,2.626,3.722,-0.335,-0.3659,0.0159,0,0.002025
1853.06,112.72,57.46,13.558,0.843,5.4,8571.2,0.545,2.277,2.564,-0.122,-1.547,-0.1862,0.135,0,0.013387
1713.26,117.21,65.77,13.622,0.53,36.57,823.1,0.72,0.601,1.422,-2.079,-0.828,-0.1255,0.1909,0,0.006693
1768.32,108.75,69.04,12.88,0.576,20.9,470.2,0.495,1.93,2.032,0.317,1.523,-0.2951,0.3176,0,0.000824
1658.26,110.76,63.39,13.895,0.436,23.48,467.7,0.517,0.87,1.072,2.622,-2.34,-0.0951,0.1279,0,0.006693
1869.04,100.24,58.31,12.794,0.781,-11.03,1803.9,0.811,0.384,3.32,-1.052,-0.206,-0.5301,0.1199,0,0.003684
1419.2,114.21,63.71,14.003,0.434,41.96,1670.5,0.383,0.0,1.537,1.414,-2.564,-0.3671,-0.0952,0,0.016302
1763.25,116.07,65.34,13.696,0.656,9.87,1371.2,0.54,1.582,2.755,0.452,0.42,-0.2672,0.1354,0,0.012128
2050.79,118.74,56.34,13.826,0.999,17.2,7556.3,0.702,4.717,2.827,6.402,-2.24,-0.4525,0.332,1,0.182426
1790.78,103.98,61.07,13.568,0.411,14.11,1511.2,0.676,0.0,1.802,2.77,2.054,-0.2305,-0.117,0,0.000824
2031.27,116.73,53.01,13.926,0.995,10.82,7151.5,0.824,2.78,0.878,-0.789,-1.565,-0.217,0.0523,0,0.013387
1710.33,114.7,66.4,13.603,0.615,22.97,1662.7,0.464,3.612,1.548,2.68,-0.88,-0.0673,0.3782,0,0.006693
2027.71,124.47,60.19,13.958,0.805,7.85,5192.3,0.401,4.242,1.955,2.675,1.162,-0.2867,0.3268,0,0.035571
2104.34,115.37,63.32,13.663,1.007,9.71,8313.1,0.505,5.071,1.349,0.822,0.658,-0.2813,0.1712,0,0.013387
1660.83,112.46,57.59,13.722,0.777,34.14,708.4,0.78,1.854,2.143,-0.813,-1.308,-0.569,0.3177,0,0.016302
1854.06,115.53,62.32,13.353,0.463,21.47,1905.6,0.715,0.857,1.403,1.793,-1.525,-0.0704,0.136,0,0.006693
1824.93,115.87,55.45,13.721,0.852,14.65,7714.9,0.748,1.539,1.272,3.987,-1.763,-0.2146,0.1548,0,0.013387
1528.09,105.21,55.32,13.632,0.554,16.99,2315.6,0.403,0.877,2.463,-0.058,0.74,-0.2935,0.2152,0,0.000824
1774.81,122.81,58.47,13.649,0.734,43.78,827.6,0.803,0.756,0.886,0.403,-2.348,-0.2676,0.244,0,0.035571
2091.69,113.85,61.55,13.599,1.085,0.54,7453.6,0.759,3.399,3.085,1.956,-0.199,-0.3968,0.3049,0,0.057324
1529.69,100.3,63.68,13.876,0.515,0.47,3075.9,0.4,0.223,1.708,2.014,0.028,-0.2098,0.0884,0,0.000824
1810.49,104.62,60.32,12.304,0.741,-22.54,2992.9,0.683,2.09,3.15,3.805,-2.602,-0.423,0.1188,0,0.008163
1703.86,111.97,63.31,14.042,0.772,32.86,297.1,0.72,0.695,1.783,1.045,0.027,-0.2417,0.1959,0,0.006693
1514.64,116.91,65.75,13.915,0.475,43.36,1512.3,0.398,1.544,0.91,-2.577,-4.1,-0.2704,0.1011,0,0.01984
1857.63,111.76,60.06,13.073,0.874,-18.37,8.8,0.811,2.162,1.715,1.933,0.991,-0.3489,0.337,0,0.006693
1818.68,117.67,65.62,13.704,0.484,20.52,2297.7,0.655,1.05,2.034,0.696,-1.788,-0.4671,0.163,0,0.016302
1566.54,115.66,65.12,13.735,0.467,23.72,1431.0,0.33,2.023,0.746,1.905,0.155,-0.1054,0.0681,0,0.006693
1788.71,125.43,64.1,13.573,0.87,42.29,1137.9,0.802,2.017,1.059,6.349,0.307,-0.2338,0.3759,0,0.119203
1509.15,114.37,65.38,13.939,0.28,30.92,2380.1,0.425,0.0,1.253,-1.844,-0.785,-0.0929,0.1544,0,0.006693
1676.38,113.8,56.61,13.863,0.799,11.67,4713.0,0.25,4.105,1.179,0.016,-1.185,-0.0794,0.3877,0,0.006693
1838.7,107.22,62.54,13.896,0.49,6.17,1037.2,0.65,1.257,1.883,-0.199,0.133,-0.1944,-0.0335,0,0.000824
1781.2,109.99,59.11,13.651,0.611,6.23,1965.1,0.498,1.066,1.988,-0.127,0.131,-0.4193,-0.0602,0,0.002025
1972.95,124.47,60.38,14.025,0.791,24.09,5489.7,0.535,3.311,1.223,2.252,-2.11,-0.2164,0.3839,0,0.035571
1915.52,112.93,58.03,14.07,0.468,7.21,3160.6,0.568,2.18,0.0,-0.421,-2.25,-0.0385,-0.0322,0,0.006693
1868.16,116.36,60.86,13.444,0.904,28.39,967.2,0.716,2.88,1.779,-0.174,1.239,-0.3698,0.0799,0,0.016302
1987.71,117.63,63.32,13.72,0.822,14.4,1663.8,0.846,1.773,1.659,2.952,0.854,-0.2096,0.1414,0,0.006693
1648.51,109.13,63.36,13.405,0.813,14.18,1632.2,0.704,2.177,2.162,1.389,-1.296,-0.3206,0.132,0,0.000824
1686.54,121.38,62.83,13.685,0.36,36.76,0.0,0.45,0.69,0.674,0.846,-1.158,-0.0094,0.2679,0,0.035571
1717.45,111.45,59.72,13.531,0.456,26.8,0.0,0.705,1.201,2.248,1.5,-1.231,-0.1879,0.1313,0,0.006693
2285.67,118.94,62.56,13.774,1.123,-2.51,6660.7,0.717,4.819,1.189,3.722,-0.393,-0.1727,0.1434,0,0.075858
1377.45,113.45,60.3,13.819,0.409,36.97,1220.3,0.413,1.462,1.173,3.42,0.867,-0.1768,-0.0226,0,0.006693
2060.38,115.92,55.27,13.637,0.841,4.66,6880.6,0.529,3.802,1.803,3.335,-2.374,-0.2263,0.3133,0,0.013387
1857.46,113.57,62.47,13.555,0.779,29.29,1442.6,0.777,1.161,2.055,3.442,-3.088,-0.2363,0.1086,0,0.006693
1776.79,107.55,60.47,13.687,0.582,15.19,1060.7,0.714,0.944,1.791,2.236,-0.257,-0.3496,0.2611,0,0.000824
1713.96,113.28,62.59,13.459,0.865,28.14,3679.7,0.745,2.451,2.426,2.856,0.127,-0.3437,0.4052,0,0.006693
1934.04,119.86,61.87,13.61,1.102,21.91,0.0,0.885,2.583,2.289,-1.257,-1.902,-0.2553,0.14,0,0.039166
1807.18,91.8,56.65,12.096,0.89,-28.68,2902.9,0.777,1.341,2.009,4.731,-1.49,-0.4209,0.3905,0,0.004496
1729.06,111.15,63.12,13.507,0.792,35.3,1007.4,0.793,0.555,2.625,0.712,1.129,-0.3514,0.3289,0,0.016302
2129.22,122.17,61.67,13.854,0.652,-3.26,6122.2,0.723,3.981,0.355,1.474,-1.001,0.0331,0.4311,0,0.035571
1606.96,95.79,56.26,13.2,0.653,-8.97,3746.4,0.522,0.0,2.032,3.478,-1.884,-0.3855,0.1928,0,0.002025
1945.47,124.86,66.98,13.887,0.719,35.31,2274.1,0.757,1.599,1.387,2.597,0.153,-0.1676,-0.0195,0,0.035571
1917.99,108.32,63.97,13.838,1.0,20.52,783.6,0.881,1.584,1.129,0.019,-0.484,-0.0468,0.2186,0,0.000824
2015.68,119.78,61.58,13.615,0.919,0.08,5738.4,0.551,3.489,2.01,2.328,-1.744,-0.4205,0.1229,0,0.016302
2001.75,117.11,63.03,13.524,0.878,5.03,7681.1,0.614,3.669,2.143,0.656,-1.457,-0.3011,0.3331,0,0.013387
1904.46,126.18,61.52,13.292,0.889,50.9,322.4,0.876,1.829,2.574,3.487,0.005,-0.4179,0.1218,0,0.167982
1552.49,94.17,59.14,13.567,0.64,-6.91,1514.8,0.751,1.042,2.014,0.178,-1.869,-0.406,0.2106,0,0.002025
1284.08,106.38,60.57,13.767,0.363,37.26,2558.0,0.25,0.0,0.421,0.119,-1.304,-0.1151,0.2255,0,0.000824
1576.76,98.76,68.95,13.589,0.501,6.63,1780.1,0.665,0.0,2.649,-0.114,-1.946,-0.4809,0.1681,0,0.002025
1924.28,123.93,65.91,13.479,0.769,41.49,857.5,0.793,1.239,2.48,1.571,-1.37,-0.2034,0.3232,0,0.035571
1757.3,116.42,67.41,13.825,0.884,19.0,22.8,0.792,1.631,2.572,0.603,-3.075,-0.4016,0.1599,0,0.016302
1668.49,104.64,64.91,13.878,0.514,29.92,154.3,0.743,0.0,1.33,-1.112,-0.801,-0.2149,0.129,0,0.000824
1926.6,114.25,53.0,13.868,0.831,13.05,1944.5,0.846,0.747,0.85,0.668,-2.878,-0.1246,0.3749,0,0.006693
1871.31,111.22,60.63,13.22,0.9,-6.15,2351.5,0.501,3.269,2.822,3.087,0.826,-0.3092,0.2614,0,0.012128
1677.99,102.28,61.89,13.599,0.396,-5.11,2419.3,0.569,0.219,1.464,0.232,-2.513,-0.4092,-0.0141,0,0.002025
1871.11,113.94,67.16,13.727,0.785,15.57,1193.6,0.832,1.197,2.334,-2.349,-0.26,-0.432,0.2253,0,0.016302
2264.17,119.35,57.99,13.636,1.184,9.64,8317.4,0.75,4.352,2.56,0.889,-0.835,-0.3589,0.3723,0,0.167982
